video_id,comment_id,comment_text,comment_like_count,comment_published_at,team,team_abbreviation,conference,channel_title,video_title,published_at
pSTNuSap_l8,UgwpA0oMukIWxAvZTPJ4AaABAg,LeThunder James 🔥🔥🔥,1,2026-05-06T00:09:29Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Pregame reps with LeBron in Oklahoma City #lakers #NBAPlayoffs,2026-05-06T00:05:46Z
pSTNuSap_l8,UgyHt7qMY1laeqMlTYl4AaABAg,Go Lebron,0,2026-05-08T03:47:50Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Pregame reps with LeBron in Oklahoma City #lakers #NBAPlayoffs,2026-05-06T00:05:46Z
pSTNuSap_l8,Ugzby3VoMEz4xhVzYr54AaABAg,"He's not even right handed, either.😮",0,2026-05-06T03:26:30Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Pregame reps with LeBron in Oklahoma City #lakers #NBAPlayoffs,2026-05-06T00:05:46Z
pSTNuSap_l8,UgwH5xBtaKh4e069Y4h4AaABAg,湖人隊😂加油,0,2026-05-06T00:30:38Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Pregame reps with LeBron in Oklahoma City #lakers #NBAPlayoffs,2026-05-06T00:05:46Z
XMNTcrmk4j0,UgxnK76K9yKOaSphqJN4AaABAg,"THEY WRITING US OFF, WE NOT WRITING BACK 😤",46,2026-05-05T15:04:14Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugw36--1JKPNnjEOyUF4AaABAg,Bro nice going ❤,0,2026-05-09T13:21:59Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxCf8e--6XQMEpkXKJ4AaABAg,Just keep push forward,1,2026-05-10T23:23:46Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgwhWqq7kXeVE7S_ntl4AaABAg,Lakers bling bling baby bling bling!💍😎👍,0,2026-05-09T20:48:16Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgwQwXr6E_zBeNXi9qV4AaABAg,Hi go lakers I hope we win this series I love lakers forever no matter what💜💛🏀.,15,2026-05-05T15:09:52Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgzbzYCd4V4ENDN_I_54AaABAg,"These are the finals,the hardest games this year,harder than the finals perhaps,please try your best giys",0,2026-05-09T01:43:32Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgycccNmYROAgRxOIXJ4AaABAg,Hope Jj watched the pacers vs okc last year finals,0,2026-05-08T17:06:27Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugy-fagUolTAxOAB7qp4AaABAg,you can use Rui defense SGA because SGA is so slim,0,2026-05-06T03:39:58Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxHfCzt39qpRxKa95x4AaABAg,No more max for Austin 😂,0,2026-05-06T03:15:14Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgyjtqsTp175fnpn7c94AaABAg,"Enjoy lebron while you can because this could be his last year, I think Lebron,Smart,Reeves,Hacimura,Luca, and the Luke guy are very good at shooting threes and need to work together to win the series by playing lights out offense and dominate the boards...this will show us if J.J Reddick is a legendary coach",0,2026-05-06T02:05:35Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugxtmbn--hyB3443_Hp4AaABAg,SGA  3-point shot IS NOT GOOD,1,2026-05-06T03:33:48Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgznLjkp9Njr1INGgOh4AaABAg,Ayton better than oKC Center,1,2026-05-06T03:34:58Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgyFjg7y-KPtOSHbulF4AaABAg,"Watching LA vs OKC Game 1. ABSOLUTELY GARBAGE!!
Austin Reaves IS ABSOLUTELY DESPICABLE!",1,2026-05-06T03:02:10Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxH_HczLcwZbaVpEOF4AaABAg,Miracle?,0,2026-05-05T21:25:35Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxTV82i0X2Vj1E_FKp4AaABAg,"If lakers steal game one or two they will have a 70 % chance to win the series with the return of a hyped Luca Doncic to close the series and if they can best okc they can best the spurs and Timberwolves possibly winning a title. Their hardest challenge is the okc.

Worst case scenario is they get swept or lose 4-1 or 4-2

They need a couple of wins in Oklahoma and win at home 🏡",0,2026-05-06T01:59:45Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxUA39XVSjcrvhrvFx4AaABAg,SGA not has  3-point shot,1,2026-05-06T03:25:27Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgyjVwnzDHnDdPGM7Zl4AaABAg,jj redick you should use more Ayton  bettle OKC Center,0,2026-05-06T03:21:47Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgzNG_LG5zQna_MRf_V4AaABAg,SAG can't defend Lebron,1,2026-05-06T03:24:17Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxPf6j7h7-1AiretWV4AaABAg,They need Luka so bad man. And he needs to come back cause LeBron probably don't have many more and he's missing his chance to play with him in the playoffs. So he probably won't get a chance anymore,0,2026-05-10T02:12:26Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxxtjhskCEuVvfFCd14AaABAg,"Luka and Austin Reeves always do this when it comes to the playoffs and OKC they break down and get scared, naw get tough get aggressive this is the playoffs. The circus buckets and circus playing during the regular season is not going to cut it in a playoff game you got to get physical and aggressive attack the basket play defense! This man LeBron is out here 40 years old and is the leading scorer of this team in a playoff series where is the help y'all are too young to be outplayed like that. And DeAndre Ayton you are a champion you've been to the finals before you need to own it and know it you are a Champion Center. 24 points from Chet, that needs to stop you need to shut him down on defense and be more aggressive on offense under the basket. Don't forget you are a Center that made it to the championship finals, tap into him.",0,2026-05-06T21:17:49Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgwFe_MDUeMqoBr__CV4AaABAg,Let's go Lakers. Let's make this our year to shine,4,2026-05-05T16:41:21Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgwH3eHZV3aJ3EF3pQN4AaABAg,OKC F post so week,0,2026-05-06T03:22:09Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugz9bnmq8Ayf6vdkxUJ4AaABAg,Go Lakers I hope and wish you success,4,2026-05-05T15:35:31Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugwc9qAQNqMByjdhuFB4AaABAg,Is Luka the whole team? This is embarrassing. Wake Up!,0,2026-05-10T05:15:57Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgzgkKRs6RgH2SCzglF4AaABAg,I believe,0,2026-05-05T21:11:16Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugw2IFzsiISiTZfNMSF4AaABAg,Told yall to trade luka for giannis and trade reeves for ja morant yall deff and hard head ..now look...I been watching t wolves....and t wolves..this year going for that chip.......I know that Luke and reeves don't play defense like that...thats wh5yhe so call new owners...being cheap didn't make the trade happen.....,0,2026-05-09T02:20:59Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgzNrri6hV6pclOZN7x4AaABAg,LETS GO LAKESHOW SHOCK THE WORLD !!!!!!!🎉🎉🎉🎉🎉🎉🎉🎉,11,2026-05-05T15:26:20Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugz8PBPpQ9HrZP7K9Px4AaABAg,Repetition of being SWEPT.,0,2026-05-11T20:44:11Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgzTPbY-OxznVeFKOfp4AaABAg,"Lakers win,thunder suck,thunder to Cancun, lakers in 5",0,2026-05-05T19:52:20Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgyJ5tyR3o_oV-XKL854AaABAg,Why is Bronny so scared of his dad . 😂 he will never be great on the same floor as his dad stop humiliating in front of millions that’s not a dad,0,2026-05-07T03:36:17Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgwVCdr2pHmJjn2ldC14AaABAg,Shock the world Lakers. Obsess over GREATNESS!,8,2026-05-05T20:55:17Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgwQ92nAoncU2kNhokR4AaABAg,Whatever happens in this series I’m super proud of the 💜💛,1,2026-05-05T15:41:14Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgwgMYtBq1TRQfc5IC14AaABAg,😎✨,1,2026-05-05T18:57:46Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugx1sEYGlCligTdOrLR4AaABAg,They are a really great team and they give us no shotv@ all,1,2026-05-05T18:25:22Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxR7Fhdk_VG3G7g7KR4AaABAg,"💜🧡baby, let's get it!",1,2026-05-05T19:02:27Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxtdTcmxWpI7j2mktl4AaABAg,Hopefully you guys could win on my birthday and destroy thunder. My flyers lost to a comeback win yesterday and only have five games left to make the hugest comeback.,3,2026-05-05T15:06:25Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxUcCZuz7xurSVIN914AaABAg,"LeBron James is still carrying this Lakers franchise at age 41 🐐💜💛 He was the best player on the court again in game 1 against the Thunder, but his teammates didn’t show up. Austin Reaves was awful 🤦🏻‍♀️",4,2026-05-06T22:09:42Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugy6EMWk5yAY163gZS14AaABAg,"Simple reminder. 💜💛

Mamba Mentality. Step up or Pack up.",2,2026-05-05T22:07:53Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgyE7rrRA9rAS7zfmBx4AaABAg,LETS GO LAKERS!!!! 😍💜💛🔥,1,2026-05-05T18:23:04Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugwi2L89lwNT9BwH5mV4AaABAg,"Im not asking for a chip.

Im not asking for a conference finals. 

Can you give me one game?",2,2026-05-05T17:26:57Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugyvv0K2FNF1PL9ybCt4AaABAg,"4-2 INCHALLAH

🤲",2,2026-05-05T15:22:38Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,Ugz3106AXv1MwIDH9PB4AaABAg,0-4 against okc in regular season but go lakers,2,2026-05-05T17:44:49Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxWM7VW6oIZQVzX0-14AaABAg,first,1,2026-05-05T15:02:58Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgwTHciEcU9m9YhemlR4AaABAg,4-3 lakers in 7,1,2026-05-05T15:57:00Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgzJdZfUsq1pWyumZ7t4AaABAg,Lebron 😮,3,2026-05-05T15:03:12Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxyinJ0HEpiTEvowiR4AaABAg,Get game 1,1,2026-05-05T17:59:54Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgykvF4_ZFhW7u6-tEB4AaABAg,You all stink !,0,2026-05-08T11:53:39Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxdJhcnnIU0tVD3VGx4AaABAg,third,1,2026-05-05T15:03:47Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
XMNTcrmk4j0,UgxPhp1NNCxpXkP-Kcx4AaABAg,You guys suck. How can you be on the verge of getting swept?,0,2026-05-10T05:14:53Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Lakers 2026 Playoff Hype | Repetition Reveals Greatness,2026-05-05T15:00:56Z
1le07UGVq2A,UgyhqOv9aO2G8E-BnId4AaABAg,Nephew Bronny put the R on respect for sure! He sounds just like his dad! ❤️💪🏾👑,53,2026-05-05T01:43:55Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgzRBlRsYIEHk162G6N4AaABAg,Look how respectful my prince is,9,2026-05-05T01:30:38Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,Ugy_W-NaMbhigl9d7Bh4AaABAg,Good luck Lakers squad 💛💜🙏Win tomorrow pls🙏❤️,16,2026-05-05T05:19:44Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxG28DmyRQcu7YOMPp4AaABAg,COME ON LA💜💛,6,2026-05-05T05:48:24Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgwCDKbNqHjG2wgHjV94AaABAg,FIREEEE now let’s go get sum wins in okc💜💛,51,2026-05-05T01:19:33Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgwSZ03LY4SViF5vXyt4AaABAg,Luka's polariod shows Super Soldier serum results in white tee 😁💪😂,12,2026-05-05T03:22:09Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgwTFjpvBblljpQxZKd4AaABAg,"""That's Love...That's Love"" 💯💯",1,2026-05-05T15:00:13Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,Ugz4oZIDe6hAR9PvQTZ4AaABAg,"Bronny just seems so chill...down to earth. If that's truly him, that's impressive. Kid could very easily be a cocky, spoiled A-Hole, but really just comes off like an extremely grounded, even humble young man.",148,2026-05-05T01:49:47Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,Ugyq3JnCcos4tjXfJOV4AaABAg,The excitement seeing their photos.,8,2026-05-05T05:26:40Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,Ugx0h4fIrf-e0u2SEA54AaABAg,Rui is so cute. Those dimples are an Awe!! ❤❤,4,2026-05-05T03:51:52Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgzxWjeg-T-oiBvj2yF4AaABAg,Let's go!!! On 2 round 2 😅 Let's go! LAKERS 🏀🏀🏀,4,2026-05-05T05:00:24Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxB7ry6xlExhKpLcXB4AaABAg,this actually wholesome,1,2026-05-05T04:55:48Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgztHaoy3f1pyw-YsoN4AaABAg,Bronny's voice sounding more and more like his dad every day. He's just so laid back.,7,2026-05-05T07:35:46Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgwCw-xMgIeJnhpUVsh4AaABAg,LOCK and LOAD for the 2 round. Win Game one! Let's Go Lakers Nation....,3,2026-05-05T12:49:48Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxIIPRb8gStDIfxiyx4AaABAg,W Bronny so respectful😁,4,2026-05-05T02:04:14Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgyFx0duplLasCgdeUx4AaABAg,I like this Lakers team. They all seem humble and well-meaning,6,2026-05-05T04:18:07Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgzwtGxthD708GNc1bt4AaABAg,Bronny sound like his pops,5,2026-05-05T03:13:51Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgziQHTC7180-gu81_F4AaABAg,LETS GO PURPLE AND GOLD,1,2026-05-05T10:43:35Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxgKDJKOZZQ3UWZVFV4AaABAg,Let’s go Lakers,3,2026-05-05T01:58:08Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxLs1bAIjrWCY2qN8l4AaABAg,i hope Bronny knows how many brothers he’s got 💯,1,2026-05-05T14:47:55Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxRP07oW-j1UzkTrlB4AaABAg,Austin is on the bench 😂😂😂,3,2026-05-05T03:44:49Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgwbF7VGWRvue8CmC7Z4AaABAg,Knect me to a center lol,1,2026-05-05T19:09:32Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgzSekjxJ_P1eq1MlpN4AaABAg,I forgot we even had DK. 🤣,0,2026-05-05T14:33:42Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,Ugyj1hDYCQ_oyExw-Bd4AaABAg,Go LAKERS GO❤❤❤,0,2026-05-06T09:02:39Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,Ugz27ROmiqfLb1MKXNF4AaABAg,Bronny ❤❤❤🎉🎉🎉,8,2026-05-05T02:06:49Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgyxX79Ogy-sxGjqmJF4AaABAg,Bronny is just pleasant,34,2026-05-05T01:35:27Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxJfMgaaaCsbqE5hlZ4AaABAg,"I’m not asking for 4, I’m not even asking for 2, all I need is ONE laker win against OKC. That’s all we need",2,2026-05-05T19:32:41Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxvnbDMd5qBjJq4G0N4AaABAg,Dalton don’t gaf😂,2,2026-05-05T04:46:24Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgzQarzAq140hHZPAzh4AaABAg,What is up woth lukes hair line bro,0,2026-05-05T16:06:30Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxPaI0phExxY7kM4td4AaABAg,No photo for Vando??? 😂,0,2026-05-05T08:36:41Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgyXzrGHQZllcjSlNPt4AaABAg,"I can see Austin is not ready even in this clip, Lebron, Rui, and Smart the real big 3 of lakers during the playoffs",0,2026-05-06T18:59:52Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgxlRAdGEb_lZ6Eax494AaABAg,let's go LA,1,2026-05-05T08:05:11Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,Ugx05V0ak6Owhyp7-aB4AaABAg,💪,3,2026-05-05T01:23:53Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgzVdR9XtbFjvLFKyE14AaABAg,Deandre reminds me of dyadrian Harding they both have great energy❤ hope they collab some day,0,2026-05-10T02:54:20Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgwRmFw-QNgtG6yhTHx4AaABAg,Dalton Knecth trading card is sold for 3.5M Ringgit. 😂,2,2026-05-05T02:27:13Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,Ugx-ldpnjTOncYHFT614AaABAg,🆒 😎,0,2026-05-05T06:07:45Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
1le07UGVq2A,UgwAUrdV1UTVxos6_-V4AaABAg,Why is AR on the bench 😂😂,0,2026-05-05T14:59:33Z,Los Angeles Lakers,LAL,West,Los Angeles Lakers,Surprised the squad with frames from Round 1 of the NBA Playoffs #Lakers,2026-05-05T01:15:00Z
